Schoolid	Entropie500m	City	SUMIntersection	PropIntersectionKm	NbrSchools	SUMOnewaykm	PropOneWayKm	NbrCrossingGuard	PropCrossingGuardKm	NbrTrafSignals	Pop2016	Pop2011	Highwaykm	MajorRoadkm	MinorRoadkm	roadcovkm	ShapeAreakm	ISPH1116	OPDbPC60Less	STDMulti	SumComkm	SumGouvkm	SumOpenAreakm	SumParkkm	SumReskm	SumIndkm	CHASEYEAR	BikeClass01	BikeClass02	BikeClass03	BikeClassAll	AG112	AG117	AG012	AG017	NbrRaisedCrosswalk	SpeedHumpkm	NbrTrafficCircles	NbrMidBlockNarrowings	NbrCurbExtension	NbrDiverter	NbrCrosswalk	NbrFlashingCrosswalk	NbrSpeedActivatedSign
"MTL1282"	0.482570091280762	"MTL"	29.0	4.1	1.0	4.47	62.95	1.0	0.141	4.0	2762.33526806832	2792.78040401461	0.0	1.09099794882879	6.01009102018751	7.10108896901631	0.357336443697275	336.089574246723	468.266588623321	940.9337267259		0.014081028160552	0.012823184990872		0.20049860397501	0.129933626748415	2018.0	0.0	0.0	0.710495199537967	0.710495199537967	485.796075760129	655.338455992243	516.855861946333	686.398242178446	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1272"	0.178407971589013	"MTL"	45.0	6.5	1.0	3.421	49.6099999999999	3.0	0.435	3.0	2489.02710619254	2366.60207224891	0.0	2.15137519814168	4.74445405317433	6.89582925131602	0.319411023672517	155.924571472273	164.852225869487	676.003225533986		0.014267205318581	0.012616183184419		0.292527632637212		2018.0	0.347734627318006	0.0	0.0	0.347734627318006	372.489894063666	496.745149430339	399.813313008103	524.068568374776	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1269"	2.2301201172E-4	"MTL"	20.0	4.2	1.0	1.113	23.3099999999999	1.0	0.209	0.0	1249.30193926438	1208.723364084	0.0	1.07636717562672	3.69836875589605	4.77473593152278	0.316451231500692	39.9710924019913	16.2888639974641	207.760662554838			6.254685172E-6		0.316444978527563		2018.0	0.0	0.0	1.32846197704507	1.32846197704507	183.810786931333	266.128155758594	193.99158101506	276.308949842322	0.0		0.0	1.0	1.0	0.0	0.0	0.0	0.0
"MTL1266"	0.344589626776451	"MTL"	26.0	4.9	1.0	1.048	19.64			0.0	1171.97487572255	1178.62518397639	0.0	1.26887102399125	4.06831689982546	5.33718792381672	0.278916533542292	31.4583548344623	66.2943598367475	182.013466232721		0.008492602641678	0.00728047145182	0.041968158851777	0.221175303779581		2018.0	0.08832970724969	0.0	0.944786135708354	1.03311584295804	132.427033420161	187.203228411659	142.358791702061	197.134986693559	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0
"MTL1261"	0.295418272034732	"MTL"	26.0	4.9	1.0	3.583	68.06	2.0	0.38	2.0	2776.84647743515	2722.31732197175	0.0	0.81676304341386	4.44809399429475	5.26485703770861	0.229284841934236	339.240485779798	256.327799842926	897.575285027037		0.023208381278873	0.001875191699577	0.012104547726153	0.192096716688488		2018.0	0.0	0.0	0.880686380012709	0.880686380012709	498.52859460744	669.528264776942	543.610284597079	714.609954766581	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"MTL1254"	0.39605549873298	"MTL"	34.0	5.9	1.0	0.491	8.57			1.0	1978.85712892819	1941.64297961707	0.0	0.491400075792513	5.23572900504569	5.7271290808382	0.341502581057163	160.653504345688	152.051961053651	458.476581165387		0.031899289686207	0.004199479576403	0.049263958671062	0.256139850595208		2018.0	0.934024412914722	0.0	0.0	0.934024412914722	307.46067952962	414.77778582193	335.1868011559	442.50390744821	0.0		0.0	0.0	0.0	0.0	6.0	0.0	0.0
"MTL1252"	0.4287639704323	"MTL"	35.0	4.9	1.0	1.649	23.09	3.0	0.42	5.0	3706.94677232435	3571.70892019684	0.0	1.94584716083285	5.19697413927677	7.14282130010962	0.38461798300323	286.810478245117	284.714021729688	1427.83370899811		0.041146773081878	0.005938360421787	0.055825481059915	0.280334812489174	0.001372554707667	2018.0	0.0	0.0	0.0	0.0	539.675703743278	708.39820482689	590.313754592833	759.036255676445	0.0		0.0	0.0	1.0	0.0	10.0	0.0	0.0
"MTL1244"	0.332355652692839	"MTL"	28.0	4.1	1.0	1.371	20.07	1.0	0.146	0.0	2228.17394394562	2116.3462379551	0.0	0.804707642585212	6.0279632430551	6.83267088564032	0.383738877515873	36.8618551840347	488.773712670808	796.803446078052		0.013117364680143	0.011081720355323	0.002985497365967	0.317171470562618	0.039382829124023	2018.0	0.152337763797129	0.0	0.4914208227347	0.643758586531829	257.70365891932	366.974474259462	274.942595236616	384.213410576757	0.0		0.0	0.0	1.0	0.0	0.0	0.0	1.0
"CAL98"	0.340078608811424	"CAL"	16.0	4.4	2.0					1.0	1308.49386405221	1233.06194775924	0.0	0.0	3.66200603363217	3.66200603363217	0.266315099781964	134.872915237089	31.1297667595702	184.321460589621		0.027162517600008	4.22555105671E-4	0.027539656277405	0.211190378306435		2018.0	0.0	0.449784516983879	0.0	0.449784516983879	208.259249282026	285.757424605078	226.558400308308	304.05657563136	0.0		0.0	0.0	0.0	0.0	4.0	1.0	0.0
"CAL96"	0.355747727164607	"CAL"	21.0	4.8	2.0	0.028	0.64			1.0	1405.57941319576	1367.02185228648	0.0	0.027948490467283	4.37838268002454	4.40633117049183	0.30724470356915	133.994314055628	18.4848586783018	163.508598537577		0.024775300351784	0.001653612797222	0.040795080843592	0.240020706049377		2018.0	0.0	0.53324940977992	0.0	0.53324940977992	207.879657939311	291.580637661113	224.98388868601	308.684868407812	0.0		0.0	0.0	0.0	0.0	4.0	1.0	0.0
"CAL94"	0.347942129341479	"CAL"	15.0	5.8	1.0	0.962	37.4699999999999			0.0	353.514620802286	353.974578041822	0.0	0.187516499549283	2.38020691778259	2.56772341733188	0.140584010124776	29.5922275449154	0.0	0.0			0.008648937798854	0.024046550985345	0.107888521392847		2018.0	0.0	0.290147457592661	0.0	0.290147457592661	52.8441150956533	75.443667289585	55.8807473569171	78.4802995508488	0.0	0.089914577025	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL89"	0.042267628933965	"CAL"	13.0	4.9	1.0					1.0	641.460911975786	659.876142403401	0.0	0.0	2.65414798791215	2.65414798791215	0.198882025174558	10.8281220538456	0.048202089356407	1.5152615607485				0.00317768567794	0.195704338152502		2018.0	0.0	0.400255279624261	0.0	0.400255279624261	89.8078535117301	135.655470093998	95.0960673139581	140.943683896226	0.0		0.0	0.0	0.0	0.0	2.0	1.0	0.0
"CAL86"	0.591036256416986	"CAL"	21.0	4.5	1.0	0.118	2.52			2.0	699.180756636088	746.178981846942	0.0	0.226747851727205	4.45506668410006	4.68181453582727	0.271718142479377	22.3156576054479	0.0	10.0769036581853		0.011638014974873	0.004021061049898	0.062659131043375	0.151411901259165	0.041988032170352	2018.0	0.0	0.0	0.0	0.0	94.9215298444016	128.869625620442	98.3438806024509	132.291976378492	0.0	0.28401480353	0.0	0.0	0.0	0.0	2.0	0.0	0.0
"TOR908"	0.320095918166855	"TOR"	18.0	4.6	2.0					3.0	2305.37514820911	2316.79774025045	0.0	1.20584621364654	2.72595046083265	3.93179667447919	0.25923107799793	213.750609303435	538.212808386059	1017.7948833017	0.020669807655041	0.033819876479614	0.001206486917252	0.008992214045441	0.194542688995584		2018.0	0.190962266601638	0.130875639334109	0.288092848895723	0.609930754831471	288.934378156832	386.048634597552	309.732330205362	406.846586646083	0.0		0.0	0.0	0.0	0.0	0.0	2.0	0.0
"CAL83"	0.536521034211907	"CAL"	28.0	8.4	1.0	0.276	8.28999999999999			2.0	418.708955617052	448.907431404262	0.0	0.275739311956793	3.05443901652718	3.33017832848397	0.139588551411401	17.6264852522488	0.142567753392121	0.0			0.004080428287123	0.053040650055813	0.013375907677503	0.069091563836383	2018.0	0.0	0.505402320252984	0.0	0.505402320252984	38.6785450780632	63.9850502577122	42.07192755873	67.378432738379	0.0		0.0	0.0	0.0	0.0	1.0	1.0	0.0
"CAL82"	0.572943788006406	"CAL"	44.0	9.4	1.0	0.031	0.66			1.0	651.688771282212	668.511440675131	0.0	0.030747249006789	4.64845286912698	4.67920011813377	0.227576475991925	28.2005933196663	1.81487807578	0.0			0.12382275224447	0.010552875467526	0.03724891833001	0.05595193031447	2018.0	0.0	0.322436136559373	0.0	0.322436136559373	70.5325837931903	112.620175406068	78.2721160584222	120.3597076713	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
