Schoolid	Entropie1000m	City	SUMIntersection	NbrSchools	PropIntersectionKm	SUMOnewaykm	PropOneWayKm	NbrCrossingGuard	PropCrossingGuardKm	NbrTrafSignals	Pop2016	Pop2011	Highwaykm	MajorRoadkm	MinorRoadkm	roadcovkm	ShapeAreakm	ISPH1116	OPDbPC60Less	STDMulti	SumParkkm	SumReskm	SumComkm	SumIndkm	SumOpenAreakm	SumGouvkm	CHASEYEAR	BikeClass01	BikeClass02	BikeClass03	BikeClassAll	AG112	AG117	AG012	AG017	NbrRaisedCrosswalk	SpeedHumpkm	NbrTrafficCircles	NbrMidBlockNarrowings	NbrCurbExtension	NbrDiverter	NbrCrosswalk	NbrFlashingCrosswalk	NbrSpeedActivatedSign
"SUR43"	0.606744306	"SUR"	64.0	1.0	4.2					6.0	5381.173673	5386.220556	0.0	6.964906082	8.114193231	15.07909931	1.462570508	589.5825847	21.51311892	922.6987646	0.171698845	0.864251576		0.277639236	0.067850867	0.081129995	2019.0	0.0	1.670597852	2.558798576	4.229396428	843.5275114	1209.428016	917.2726249	1283.173129	0.0	0.528157342	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL36"	0.294142655	"CAL"	85.0	2.0	5.0	0.095	0.56			4.0	4292.790226	4211.207139	0.0	0.094896536	16.96614765	17.06104419	1.09724132	244.8874748	522.5233556	439.8117919	0.101692911	0.935419233		0.013157725	0.016841914	0.030129523	2018.0	0.0	0.025940212	0.0	0.025940212	589.6005517	810.4734116	641.5108974	862.3837573	0.0		0.0	0.0	0.0	0.0	4.0	3.0	0.0
"SUR41"	0.093693777	"SUR"	53.0	3.0	4.1					3.0	5163.000234	2400.393176	0.0	4.297146875	8.647401452	12.94454833	1.348506019	433.624282	30.18885577	626.4282039		1.297978859			0.036023045	0.014504127	2019.0	0.0	0.517586352	4.614633754	5.132220106	861.1468493	1175.436018	946.5200354	1260.809205	1.0	0.386979459	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR4"	0.39294308	"SUR"	84.0	2.0	5.6					4.0	4003.080765	3200.874571	0.0	1.659067549	13.35555499	15.01462254	1.476052421	248.4644486	10.0	233.9650289	0.046500546	1.050660684		0.021143847	0.355458594		2019.0	0.0	1.004554592	1.583812973	2.588367564	590.8397939	835.7417916	632.8484942	877.7504919	3.0	2.144873106	3.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR35"	0.15959055	"SUR"	112.0	3.0	5.6					6.0	5627.714851	4265.828712	0.0	5.394180241	14.6705704	20.06475064	1.422102478	235.0045266	9.407303931	350.324982	0.022401132	1.312540604			0.087160757		2019.0	0.0	0.0	2.68021917	2.68021917	1122.019791	1424.377981	1213.369338	1515.727529	0.0	0.423687713	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"TOR965"	0.48520804	"TOR"	24.0	1.0	3.3			1.0	0.139	3.0	2543.201338	2750.835649	0.0	1.82909981	5.341729912	7.170829722	0.910881552	271.5818656	88.22489884	269.5467143	0.41606607	0.443531364		0.014907872	0.005818172	0.011762406	2018.0	0.0	2.271582935	0.0	2.271582935	274.0052285	429.35865	291.6108831	446.9643047	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"SUR31"	0.259998154	"SUR"	5.0	1.0	1.1					2.0	156.3301127	161.8071925	0.0	2.632698886	1.765578587	4.398277474	1.50969456	0.307046254	8.337610905	5.419616552	0.053602195	0.173680718			1.282411656		2019.0	0.0	0.0	0.334667078	0.334667078	18.1157589	27.85196259	19.79166994	29.52787363	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR3"	0.159183407	"SUR"	86.0	1.0	5.6					4.0	4364.062335	4040.480173	0.0	2.689991638	12.62192912	15.31192076	1.191499621	195.6198299	6.368384714	133.4959602		1.11420285		0.021143847	0.034336612		2019.0	0.0	1.589003395	1.597199178	3.186202573	818.1103231	1150.785236	873.2243239	1205.899236	1.0	0.77974482	2.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR27"	0.061808387	"SUR"	56.0	1.0	4.2					6.0	3919.935466	3829.354407	0.0	4.881686644	8.435697835	13.31738448	0.946712079	227.3711749	20.09429131	425.2475983		0.922188757			0.024523264		2019.0	0.0	0.888189827	1.414844405	2.303034232	506.3728095	772.1840926	533.7738985	799.5851816	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR26"	0.098172495	"SUR"	156.0	2.0	7.0					3.0	6172.707583	2011.809314	0.0	1.511670847	20.87507167	22.38674251	1.112123502	207.2434776	5.587057113	539.9254867		1.06817084		0.01376137	0.030191281		2019.0	0.0	2.132237399	2.769293186	4.901530586	1170.910298	1508.906621	1288.985088	1626.981412	3.0	1.879573737	2.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR25"	0.31384581	"SUR"	72.0	1.0	4.7					11.0	4384.022765	3669.097709	1.661929142	7.637093394	6.158884439	15.45790697	1.025167905	349.2555511	34.00276318	748.1955564		0.830637497	2.6296E-4	0.068272083	0.125995364		2019.0	0.0	0.871650563	3.27871537	4.150365932	597.3224728	915.9852624	647.5382119	966.2010015	0.0		1.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL379"	0.538099252	"CAL"	70.0	5.0	4.3	0.031	0.19			7.0	3950.234937	3859.943852	0.0	0.031044042	16.26806462	16.29910866	1.229448593	270.3340604	127.4595314	625.6929684	0.283390912	0.776702998		0.075098609	0.036071851	0.058184231	2018.0	0.0	1.408929743	0.0	1.408929743	466.2533627	641.2131907	514.1216871	689.081515	0.0		0.0	0.0	0.0	0.0	2.0	3.0	0.0
"SUR22"	0.174956547	"SUR"	38.0	1.0	4.5					1.0	678.6759634	641.543015	0.0	2.326194976	6.095441114	8.42163609	0.529837715	40.10636336	74.07318838	77.82295997	0.047185095	0.479057906			0.003594721		2019.0	0.0	0.186943734	0.0	0.186943734	93.24275962	139.7369903	111.2148258	157.7090565	0.0	0.073976136	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR20"	0.103605681	"SUR"	125.0	1.0	6.6					6.0	6010.274091	5455.914025	0.0	6.956458343	11.91952027	18.87597861	1.122378608	486.4371133	34.140866	888.9709337		1.065100422			0.057278186		2019.0	0.0	0.052801498	3.691456869	3.744258368	943.0940112	1377.05963	1025.506266	1459.471885	1.0	0.714701674	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR19"	0.144742029	"SUR"	101.0	6.0	5.6					5.0	5357.656744	4713.343971	0.0	7.817028216	10.30516618	18.1221944	1.235932498	424.256879	67.97917905	699.2297468	0.019365284	1.159845305			0.050744535	0.005977373	2019.0	0.0	0.0	3.778297883	3.778297883	794.1694706	1144.242032	844.5004787	1194.57304	3.0		3.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL384"	0.430352786	"CAL"	158.0	2.0	6.4	1.53	6.16			9.0	5988.238058	5840.797304	0.0	1.64439407	23.17493656	24.81933063	1.576467421	441.7886604	118.0416966	319.6418808	0.406493382	1.067451577		0.024614992	0.07372609	0.004181382	2018.0	0.0	2.092680419	0.0	2.092680419	959.0045651	1328.478881	1023.142479	1392.616795	0.0		0.0	0.0	0.0	0.0	1.0	3.0	0.0
"SUR18"	0.407643501	"SUR"	71.0	2.0	4.6					5.0	6342.412907	5595.928902	0.0	6.231286824	9.133661141	15.36494796	1.162994305	659.0430106	212.2868479	2303.282014	0.127714684	0.866433001			0.01904535	0.149801277	2019.0	0.9891810089999999	0.88429815	2.73407903	4.607558189	724.3750074	1010.358383	797.8449114	1083.828287	0.0	0.852587681	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR161"	0.252205666	"SUR"	88.0	3.0	5.0					2.0	2974.534231	2884.555353	0.0	6.304446049	11.32179078	17.62623683	1.234536578	42.90809444	40.39087136	269.2764929	3.56666E-5	1.04832419			0.029786571	0.156390159	2019.0	0.0	1.608931196	2.110576155	3.719507351	453.8841303	646.1784324	483.6699671	675.9642692	0.0	0.856584174	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR16"	0.496422961	"SUR"	80.0	3.0	5.3					11.0	5380.397683	5351.512143	0.0	6.848306702	8.14529174	14.99359844	1.045518752	489.6259162	21.74298836	1237.726294		0.693596655	8.12188E-7	0.043976788	0.178494203	0.129450307	2019.0	0.0	0.354419842	2.568957331	2.923377173	639.2334355	994.6491133	672.4817991	1027.897477	0.0	0.357724814	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"TOR955"	0.193117521	"TOR"	51.0	1.0	3.2	3.518	22.02	1.0	0.063	3.0	3719.157824	3836.81822	0.330908596	5.6559557	9.991459401	15.9783237	1.151913945	93.48185933	96.54487724	221.6089995	0.044971054	1.043533869			0.063409036		2018.0	0.0	0.0	0.0	0.0	403.4866709	613.8393992	421.7449231	632.0976514	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"SUR157"	0.462807482	"SUR"	51.0	1.0	4.4					3.0	4363.189786	3707.846792	0.0	3.260097898	8.2358129	11.4959108	1.370593874	465.3891917	78.94779035	984.4363212	0.041025041	0.850154702			0.419435922	0.059978271	2019.0	0.0	1.079621159	3.607794357	4.687415516	594.9741884	826.2784966	645.944687	877.2489952	0.0	0.547842867	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"TOR333"	0.21631699	"TOR"	96.0	4.0	4.0	1.122	4.72	1.0	0.042	9.0	10098.47122	9736.156753	0.0	6.219937955	17.53994013	23.75987809	1.548882384	636.2545716	1037.297016	1570.387307	0.046467151	1.391429795	6.93512E-4		0.014588167	0.095703762	2018.0	1.66602262	0.0	0.0	1.66602262	1761.873187	2467.039275	1868.014223	2573.180311	0.0	1.188009074	2.0	0.0	0.0	0.0	1.0	1.0	0.0
"SUR155"	0.222822007	"SUR"	87.0	3.0	5.2					8.0	5492.900984	4633.879566	0.0	6.626804149	10.25384398	16.88064812	1.257562133	436.1413431	10.37080822	511.7592183		1.102562434		0.029675421	0.125324275		2019.0	0.0	0.388882934	5.173380796	5.56226373	824.0172425	1160.682741	874.6884549	1211.353953	0.0	0.622635047	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL393"	0.461698466	"CAL"	164.0	4.0	6.6	1.18	4.76			5.0	8063.024658	7544.80036	0.043967845	3.846118544	20.88508226	24.77516865	1.4574718	1226.146259	0.0	638.1949726	0.122623759	0.968232222		0.336598548	0.030017237		2018.0	0.0	3.057441152	0.0	3.057441152	1546.743705	2151.181174	1661.292577	2265.730046	0.0		0.0	0.0	0.0	0.0	6.0	2.0	0.0
"CAL394"	0.205821018	"CAL"	75.0	1.0	5.6	0.093	0.69			2.0	3616.524667	3523.10708	0.034864736	0.077988441	13.36131145	13.47416463	0.956400974	191.4950853	0.0	3.016463041	0.0088262	0.862467383			0.026400206		2018.0	0.0	2.176443008	0.0	2.176443008	791.7872776	1187.986025	822.5678595	1218.766607	0.0		0.0	0.0	0.0	0.0	2.0	1.0	0.0
"SUR153"	0.175932917	"SUR"	124.0	1.0	5.9					3.0	4703.085664	4421.797928	0.0	4.351436111	16.66945727	21.02089338	1.241911002	99.04352756	27.18110793	299.9804356		1.139311976			0.049242761	0.053356267	2019.0	0.0	1.684560541	3.877467085	5.562027626	809.6842909	1161.528837	849.8216757	1201.666222	0.0	0.973756037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR152"	0.224098358	"SUR"	150.0	1.0	7.0					4.0	4960.813082	4220.335926	0.0	4.834378902	16.50645187	21.34083077	0.993959434	131.933593	5.395464129	203.0678402		0.878676302			0.071160337	0.044122754	2019.0	0.0	0.995674964	3.930366242	4.926041206	899.2426154	1262.75765	955.7552086	1319.270243	0.0	0.191220292	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL396"	0.432653399	"CAL"	69.0	1.0	7.2	1.984	20.78			0.0	2165.088048	1542.283459	0.0	0.177750912	9.367762902	9.545513813	0.555624584	170.2432123	0.711663951	56.31284262				0.379837098	0.096715802		2018.0	0.0	2.345617157	0.0	2.345617157	516.235921	628.5357592	558.4569295	670.7567678	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"SUR151"	0.288862439	"SUR"	45.0	1.0	5.3					2.0	3160.832009	2957.302244	0.0	3.99069937	4.556513361	8.547212731	0.732668166	381.0800685	47.33038967	527.5767402	0.040820994	0.630224091		0.012539252	0.044459072	0.004624717	2019.0	0.0	2.326143626	1.786786663	4.112930289	544.4756178	761.3664863	574.587623	791.4784915	0.0	0.603891771	3.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR150"	0.090819803	"SUR"	58.0	2.0	4.1					3.0	5807.689217	2802.671679	0.0	5.930167265	8.084811312	14.01497858	1.324809286	456.2847507	19.34012559	800.829176		1.277416497		0.032246662	0.015146137		2019.0	0.0	0.0	2.898669449	2.898669449	1067.722818	1452.354011	1177.156653	1561.787847	1.0	0.668927834	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL398"	0.339199568	"CAL"	76.0	1.0	5.2	2.045	13.93			0.0	1038.888055	319.3320805	0.0	0.0	14.68135967	14.68135967	1.133821437	61.17472806	0.0	34.11667526				0.875442712	0.198570229		2018.0	0.0	1.463817257	0.0	1.463817257	252.9339718	300.4620297	281.6390365	329.1670944	0.0		0.0	0.0	0.0	0.0	4.0	0.0	0.0
"SUR15"	0.128216108	"SUR"	99.0	2.0	4.4					3.0	5358.725374	5314.448788	0.0	3.385493067	19.23531146	22.62080452	1.517353622	165.5984274	215.0445816	748.1384933	0.004109128	1.438256026			0.040585226	0.034403167	2019.0	0.0	0.0	0.494491329	0.494491329	709.5085468	1020.12975	745.6651299	1056.286333	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL400"	0.170949037	"CAL"	121.0	2.0	6.1	0.364	1.83			3.0	5572.485082	4991.655036	0.0	0.251862221	19.6412709	19.89313312	1.158253614	509.5043526	0.0	141.8958348	0.00499243	1.055525484			0.093189361		2018.0	0.0	1.881482436	0.0	1.881482436	1206.944709	1591.065472	1293.316906	1677.43767	0.0		0.0	0.0	0.0	0.0	4.0	2.0	0.0
"TOR339"	0.380337708	"TOR"	54.0	2.0	3.8			1.0	0.071	8.0	4345.182021	4322.859633	0.0	4.071500186	9.957138824	14.02863901	1.471185057	700.0375662	446.1151559	537.68386	0.019538448	1.199526481	0.075262423	0.100158995	0.016602142	0.060096575	2018.0	0.0	0.529843917	0.0	0.529843917	401.1853318	610.8899299	436.2916981	645.9962961	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"SUR145"	0.144698978	"SUR"	28.0	2.0	3.7					0.0	836.662691	843.8089097	0.0	2.156813326	5.474505073	7.631318399	0.789214367	39.97266408	1.613331282	43.43435088		0.725196916			0.064017446		2019.0	0.0	1.759490196	2.056821029	3.816311225	131.8645894	198.2494478	133.6586735	200.0435319	1.0	0.599051731	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL402"	0.203830925	"CAL"	98.0	1.0	6.0	0.261	1.6			3.0	4737.709722	4507.72331	0.0	0.557389639	15.78487656	16.3422662	1.047401839	260.5614046	0.00270851	63.7163496	0.060775294	0.941467217			0.045159328		2018.0	0.0	1.934441222	0.0	1.934441222	1061.1656	1378.862294	1138.35715	1456.053844	0.0		0.0	0.0	0.0	0.0	3.0	2.0	0.0
"SUR144"	0.132951649	"SUR"	107.0	2.0	6.1					3.0	4357.775768	3986.376755	0.0	5.728533957	11.84068086	17.56921481	1.296162131	285.7247752	19.74167378	289.2478943		1.203558995		2.44896E-4	0.092358246		2019.0	0.0	0.662770724	4.168271356	4.83104208	610.1631449	940.6800485	657.3826404	987.899544	2.0	0.682449201	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL403"	0.36585406	"CAL"	99.0	1.0	7.3	0.073	0.54			1.0	2935.422086	2997.181631	0.0	0.367193659	13.20309767	13.57029133	1.045212704	87.0012874	0.0	0.0	0.343360094	0.684235644			0.017616964		2018.0	0.0	2.855065898	0.0	2.855065898	269.7797943	493.0789077	272.8890204	496.1881337	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"SUR143"	0.181216457	"SUR"	143.0	2.0	7.7					5.0	6304.96409	5686.286218	0.0	6.572534068	11.90838168	18.48091574	1.029436258	391.2910841	14.78443798	468.0265573		0.933162264		0.015937663	0.080336314		2019.0	0.0	0.309942486	4.041418418	4.351360903	936.2215437	1381.604357	1002.040259	1447.423073	2.0	0.309203766	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL404"	0.434127993	"CAL"	101.0	1.0	6.4	0.188	1.18			2.0	3576.507304	3499.056386	0.0	2.550198915	13.34850507	15.89870399	1.099127313	183.0693785	0.017628628	10.44722964	0.231229514	0.739925614			0.127972216		2018.0	0.0	2.636537148	0.0	2.636537148	535.8324021	838.5889901	573.9545618	876.7111498	0.0		0.0	0.0	0.0	0.0	3.0	0.0	0.0
"SUR141"	0.208288431	"SUR"	83.0	2.0	4.8					4.0	3523.677473	3413.715501	0.0	5.003533969	12.42313094	17.42666491	1.186615612	99.42233295	90.50073933	372.7748208	0.054926543	1.076027217			0.020367651	0.03529422	2019.0	0.0	0.762433198	2.605037559	3.367470757	540.1335467	760.8587321	591.0228194	811.7480049	1.0	0.93086844	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL406"	0.260254288	"CAL"	92.0	1.0	5.2	5.424	30.94			1.0	4689.767142	2414.999017	0.0	1.325745718	16.20291364	17.52865936	1.161572784	421.1413208	0.658250378	74.75879594				0.993804381	0.109155942		2018.0	0.0	4.79956191	0.0	4.79956191	1063.38884	1292.46559	1179.252891	1408.329641	0.0		0.0	0.0	0.0	0.0	2.0	0.0	0.0
"SUR140"	0.398558948	"SUR"	77.0	1.0	5.5					3.0	2449.356021	2093.156127	0.0	4.405928475	9.622951359	14.02887983	0.926606767	189.6265815	4.190105661	172.8473468		0.652646226		0.203671981	0.07028856		2019.0	0.0	1.96970502	3.239963678	5.209668698	401.4781073	577.8027846	435.3675009	611.6921782	1.0	0.913063657	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL407"	0.611504383	"CAL"	156.0	2.0	6.9	1.438	6.32			6.0	5487.4413	3930.380588	0.0	3.631012378	19.13071659	22.76172897	1.179781755	489.3296776	0.0	267.1635474	0.088628549	0.269037694		0.675110169	0.049185289		2018.0	0.0	3.230534508	0.0	3.230534508	1091.150389	1341.291188	1210.015259	1460.156058	0.0		0.0	0.0	0.0	0.0	3.0	2.0	0.0
"SUR14"	0.174355879	"SUR"	125.0	1.0	4.7					4.0	9653.74134	9218.418358	0.0	6.021217288	20.42959289	26.45081017	1.514136799	210.0729435	439.7696674	4935.979782	0.005082069	1.414727027	0.032978593	0.017496224	0.027194743	0.016658067	2019.0	0.0	0.112556807	0.110343611	0.222900418	461.0475393	706.9188832	496.5703344	742.4416783	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL41"	0.409453257	"CAL"	78.0	3.0	4.5	0.113	0.65			2.0	4179.373377	4255.268394	0.0	1.005919485	16.39751108	17.40343056	1.340925934	167.5544083	11.76431666	59.76381799	0.175166727	1.035744117		0.052071921	0.060234943	0.006609106	2018.0	0.0	0.62679054	0.0	0.62679054	550.0818239	746.6321723	581.0772879	777.6276363	0.0	0.268637804	0.0	0.0	0.0	0.0	2.0	2.0	0.0
"SUR137"	0.095620511	"SUR"	58.0	1.0	4.3					1.0	2391.992604	2393.540291	0.0	3.565086394	9.868063306	13.4331497	0.976786842	122.0883102	24.34450541	67.10925808		0.932036959			0.044749886		2019.0	0.0	0.0	0.875470714	0.875470714	353.3764701	531.3840925	366.6056684	544.6132908	1.0	0.382176765	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR136"	0.047729543	"SUR"	72.0	1.0	5.1					2.0	3830.351646	3469.939521	0.0	6.166145423	7.892772089	14.05891751	0.949040695	178.9010718	24.1496335	540.8714458		0.931324966			0.017715723		2019.0	0.0	1.280273868	3.934291645	5.214565513	517.20902	759.3021271	563.6720185	805.7651256	0.0	1.521665639	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL413"	0.415463986	"CAL"	93.0	1.0	5.2	0.065	0.36			3.0	4545.916637	3802.519833	0.0	0.29793791	17.74946439	18.0474023	1.196104789	470.3742027	0.0	21.76050207	0.079992533	0.001837006		0.842705626	0.262142132		2018.0	0.0	2.831623026	0.0	2.831623026	1027.536652	1325.396823	1105.060557	1402.920728	0.0		0.0	0.0	0.0	0.0	2.0	2.0	0.0
"TOR943"	0.694516658	"TOR"	60.0	2.0	4.3	0.462	3.35	1.0	0.072	8.0	10061.80926	9298.903023	0.0	5.794877513	8.000926145	13.79580366	1.241200965	1108.833573	719.7944117	3107.326375	0.04725497	0.667864538	0.1561479	0.231769191	0.055607257	0.082557112	2018.0	0.0	0.0	0.0	0.0	1280.731656	1699.84431	1388.400518	1807.513172	0.0	0.071393972	0.0	0.0	0.0	0.0	1.0	0.0	0.0
"SUR133"	0.137789421	"SUR"	84.0	2.0	4.6					1.0	5049.838756	4595.415882	0.0	4.734504848	13.42592678	18.16043163	1.362162063	427.2045345	464.8765649	838.5383953	0.056228273	1.281902988		0.004174112		0.019856681	2019.0	0.0	1.086509812	2.176296459	3.262806272	721.725697	1014.640661	776.2258732	1069.140837	4.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL414"	0.357287963	"CAL"	146.0	1.0	5.9	0.385	1.55			3.0	6563.747873	6222.192033	0.0	5.230161993	19.59192067	24.82208266	1.30785478	494.1703035	9.91551901	100.6442917	0.030958791	0.213690894		1.01830311	0.044901956		2018.0	0.0	4.14607194	0.0	4.14607194	1222.680832	1669.647387	1293.192483	1740.159038	0.0	0.096158421	0.0	0.0	0.0	0.0	3.0	2.0	0.0
"SUR132"	0.212258464	"SUR"	93.0	3.0	4.7					3.0	7181.86922	6782.478137	0.0	6.840850374	12.8947237	19.73557408	1.4004325	559.4910498	303.0367167	1258.353031	0.067581668	1.261623346			0.010439099	0.06078837	2019.0	0.0	1.049332068	1.188128081	2.237460149	1018.048256	1504.637066	1106.588742	1593.177553	4.0	0.194525063	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR131"	0.095597094	"SUR"	90.0	2.0	5.4					4.0	6178.800026	6188.146822	0.0	6.388441349	10.12578703	16.51422838	1.185186537	397.1157187	32.29142743	891.0323786		1.134800895	0.003231618		0.047154014		2019.0	0.0	0.923929449	3.19194797	4.115877418	822.8150151	1206.186024	878.2398249	1261.610833	0.0	1.979546594	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR130"	0.148185995	"SUR"	89.0	2.0	5.8					6.0	8398.272124	8344.043265	0.0	5.193284669	10.07670427	15.26998894	1.163604972	1083.324475	6.379760994	1756.18658		1.078996314	0.073844324		0.010764319		2019.0	0.0	1.051890524	2.420947608	3.472838133	1375.445265	1923.375811	1474.591912	2022.522458	2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR13"	0.404530746	"SUR"	83.0	1.0	4.9					4.0	3233.355438	3154.386748	0.0	5.07954819	11.97005488	17.04960307	1.361851158	20.23844597	37.9697638	276.948435	0.042412581	0.939978571		0.354721216	0.024738787		2019.0	0.0	0.0	4.142364522	4.142364522	432.3993866	615.2552205	466.9960708	649.8519048	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR129"	0.285198758	"SUR"	84.0	2.0	4.9					5.0	7077.796126	6683.970161	0.0	6.194455918	11.10967223	17.30412815	1.316887436	608.1257354	97.13949084	1105.722008	0.059350445	1.146563614		0.055891621	0.034088935	0.020992837	2019.0	0.0	1.256735594	0.215304873	1.472040466	1007.957314	1531.073253	1080.352459	1603.468398	0.0	0.014587653	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR128"	0.412144564	"SUR"	148.0	2.0	6.7					3.0	4690.506461	4003.805586	0.0	2.587933772	19.58971916	22.17765293	1.376981099	190.3346483	5.999006291	392.4087467	0.094839564	1.032520426		0.00580901	0.20957723	0.034158327	2019.0	0.0	1.194167219	1.32017346	2.514340679	943.7073559	1333.302378	1000.57582	1390.170842	0.0	0.66750439	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL42"	0.498629568	"CAL"	125.0	2.0	6.4	0.231	1.18			4.0	4090.656285	3909.581446	0.0	4.312818272	15.3201311	19.63294938	1.312168697	203.9713574	48.33317303	584.0452912	0.188044786	0.923556766		0.10225302	0.044831518	0.053482586	2018.0	0.0	1.050729992	0.0	1.050729992	464.7990069	636.5078898	495.8659851	667.5748681	0.0		0.0	0.0	0.0	0.0	2.0	1.0	0.0
"SUR127"	0.314585971	"SUR"	63.0	2.0	4.1					5.0	3162.745185	3195.674068	0.0	4.536359369	10.88238229	15.41874166	1.227815936	155.9675012	13.09890297	531.3004469		1.026680509	0.041578038		0.106396262	0.053161077	2019.0	0.0	1.193355639	2.619696999	3.813052637	368.4558625	583.4565399	397.309673	612.3103503	0.0	1.013166201	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"TOR349"	0.345539149	"TOR"	57.0	2.0	4.1			2.0	0.144	7.0	5169.572285	5304.829026	0.0	4.109414914	9.775893864	13.88530878	1.163616156	314.1508208	181.1316329	602.9566406	0.123371077	0.932989565		0.001738519	0.010793622	0.094723381	2018.0	1.629670953	0.319998036	0.0	1.949668989	493.2827924	706.2484569	526.9658445	739.931509	0.0		0.0	0.0	0.0	0.0	1.0	2.0	0.0
"SUR125"	0.372938488	"SUR"	74.0	1.0	4.5					10.0	7002.023115	6771.998767	0.0	7.320860362	8.950584595	16.27144496	1.312115976	450.894214	132.5392211	1887.427514	0.046438568	1.0298768169999999	0.019761682		0.023804631	0.192234246	2019.0	0.0	0.882268077	3.691896631	4.574164708	852.264722	1218.99607	923.9093824	1290.640731	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL423"	0.353920635	"CAL"	66.0	1.0	5.4	1.193	9.75			3.0	3721.714703	3400.679319	0.0	2.832755091	9.398809226	12.23156432	1.000142485	156.9418125	0.0	83.41085398				0.45256846	0.547574023		2018.0	0.0	4.136370238	0.0	4.136370238	888.4420925	1104.669534	971.348442	1187.575883	0.0		0.0	0.0	0.0	0.0	4.0	1.0	0.0
"SUR123"	0.212475973	"SUR"	74.0	1.0	4.4					6.0	6440.969618	6484.213403	0.0	6.111063576	10.61237563	16.72343921	1.273433558	626.7429155	62.77904143	1150.470523	0.024840632	1.155888725		0.00533372	0.026298489	0.061071925	2019.0	0.0	0.994011554	3.824579332	4.818590886	979.171274	1401.13509	1059.358085	1481.3219	0.0		1.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL424"	0.339616422	"CAL"	127.0	2.0	7.2	4.874	27.48			1.0	6511.351891	3776.843211	0.0	1.566749108	16.16932469	17.7360738	1.29426158	852.9406436	0.0	629.9493444		4.66392E-4		0.817782155	0.476013038		2018.0	0.0	3.800968952	0.0	3.800968952	1361.363856	1727.683192	1478.563426	1844.882762	0.0		0.0	0.0	0.0	0.0	4.0	1.0	0.0
"SUR121"	0.349328078	"SUR"	55.0	2.0	4.3					5.0	6811.732851	6313.578452	0.0	5.468827802	7.357554148	12.82638195	1.169630761	609.1396564	125.4445374	1049.463466	0.047922153	0.957198844	0.036670985		0.01213689	0.115701897	2019.0	0.0	2.143698656	2.663220124	4.80691878	1053.557723	1518.356645	1133.125446	1597.924368	0.0		4.0	0.0	0.0	0.0	0.0	0.0	0.0
"CAL426"	0.484856522	"CAL"	76.0	1.0	5.2	0.857	5.89			2.0	5001.109619	4824.256896	0.0	1.42860564	13.1321469	14.56075254	1.00228218	333.4577254	0.0	317.3536388	0.005978403	0.084413093		0.530201729	0.381688957		2018.0	0.0	2.437831241	0.0	2.437831241	1057.194645	1335.603803	1137.330856	1415.740014	0.0		0.0	0.0	0.0	0.0	3.0	2.0	0.0
